service, best case response time, worst case response time, average response time, std dev response time, availability
Payment Service: Charge Request,1.204017307,1.211094537,1.2055500505,0.002030586222480448,1
Email Service: Send Order Confirmation Request,1.4143167,1.790176532,1.5907955113,0.13846029421279468,1
Product Catalogue Service: Empty Request,1.201913849,1.205328026,1.2026916816,0.001037187807354343,1
Prouduct Catalogue Service: Get Product Request,1.20101083,1.202255822,1.2014766108,0.00039134072145735155,1
Product Catalogue Service: Search Product Request,1.200888137,1.203220675,1.201738077,0.0005729341111372434,1
Recommendation List Service: Recommendation Request,2.405358461,7.541723756,2.9289709530999994,1.5377872550104035,1
Checkout Service: Place Order Request,12.112627206,13.188272116,12.5813296013,0.32314445398027725,1
Shipping Service: Get Quote Request,1.201234815,1.202271692,1.2018396667,0.00034455973643854814,1
Shipping Service: Ship Order Request,1.201368714,1.20196897,1.2016476554,0.00019949406586824146,1
Currency Service: Currency Conversion Request,1.201597951,1.206519869,1.2035644669,0.0014333260397771505,1
Currency Service: Empty Request,1.201880036,1.204921272,1.202880028,0.000848816497173803,1
Cart Service: Add Item Request,1.202513215,1.204417747,1.2032879987,0.000643916228497486,1
Cart Service: Get Cart Request,1.202008265,1.204987363,1.2029836637,0.0007728241754736203,1
Cart Service: Empty Cart Request,1.201638034,1.6607792350000001,1.2487986785,0.13732999863118187,1
Ad Service: Ad Request,1.203845312,1.230883803,1.2103822968000002,0.007814962139389507,1
Payment Service: Charge Request,1.202952186,1.207730347,1.2044483750000001,0.0013382132560166196,1
Email Service: Send Order Confirmation Request,1.286437723,1.73461081,1.6009764103,0.15088065925415212,1
Product Catalogue Service: Empty Request,1.20119731,1.202193332,1.2014607115,0.00029531187136831483,1
Prouduct Catalogue Service: Get Product Request,1.200926324,1.20136027,1.2010958091000001,0.0001621822354072214,1
Product Catalogue Service: Search Product Request,1.201019985,1.201789566,1.2012462622000002,0.00021638441651364708,1
Recommendation List Service: Recommendation Request,2.405308485,2.410479313,2.4069408233000003,0.0013938117683196028,1
Checkout Service: Place Order Request,12.226759075,12.561519603,12.3764599461,0.13962832475467693,1
Shipping Service: Get Quote Request,1.201204754,1.202024594,1.2015558571,0.00023622388072230946,1
Shipping Service: Ship Order Request,1.201489528,1.202180735,1.2017851659,0.0002267610522150767,1
Currency Service: Currency Conversion Request,1.202329195,1.225318223,1.2059478841,0.006722053270490165,1
Currency Service: Empty Request,1.201767494,1.214496813,1.2041960150000002,0.003649060986636211,1
Cart Service: Add Item Request,1.202184424,1.205583913,1.2033147263,0.0009091885934867342,1
Cart Service: Get Cart Request,1.201861631,1.203450587,1.2025782508000002,0.0005212418256973962,1
Cart Service: Empty Cart Request,1.201330224,1.574874506,1.239379781,0.11183289291382989,1
Ad Service: Ad Request,1.20439529,1.228515044,1.2099856509000002,0.006664784463414194,1
Payment Service: Charge Request,1.203660787,1.207264933,1.2050513853999998,0.001120484439792215,1
Email Service: Send Order Confirmation Request,1.338048226,1.7687591089999999,1.5846262186,0.12181495490167564,1
Product Catalogue Service: Empty Request,1.201212086,1.201621026,1.201390653,0.000148887319111448,1
Prouduct Catalogue Service: Get Product Request,1.200959222,1.201471695,1.20110322,0.00013947547808483319,1
Product Catalogue Service: Search Product Request,1.201059426,1.204097264,1.2015177595,0.0008739096007629641,1
Recommendation List Service: Recommendation Request,2.4050081739999998,3.051910305,2.4985945708999995,0.20143766441642977,1
Checkout Service: Place Order Request,12.085971474,13.703963991,12.399061115399999,0.4554838817641999,1
Shipping Service: Get Quote Request,1.201326831,1.2032882759999999,1.2019630944000002,0.0006374389876802277,1
Shipping Service: Ship Order Request,1.201462282,1.205137748,1.202144595,0.0010216045842631183,1
Currency Service: Currency Conversion Request,1.20184967,1.204290777,1.2028122112,0.0007869386643928017,1
Currency Service: Empty Request,1.201893506,1.213804242,1.2046044882,0.003553544768778643,1
Cart Service: Add Item Request,1.202025852,1.206119385,1.2031649144999998,0.0011089360111165441,1
Cart Service: Get Cart Request,1.201638287,1.203995431,1.2027425820000002,0.0007356313776815101,1
Cart Service: Empty Cart Request,1.202057484,1.208847255,1.2035794829,0.0019180541917080648,1
Ad Service: Ad Request,1.203976452,1.220949741,1.2093315867999999,0.00474152391702943,1
Payment Service: Charge Request,1.204479154,1.214263634,1.2078088282999997,0.003066930614269056,1
Email Service: Send Order Confirmation Request,1.278604521,2.116520744,1.5647600908000001,0.23862919181295986,1
Product Catalogue Service: Empty Request,1.2017739889999999,1.206664472,1.2028206627000002,0.0013580288797339943,1
Prouduct Catalogue Service: Get Product Request,1.201155073,1.202202644,1.2015286088,0.00031237196151824066,1
Product Catalogue Service: Search Product Request,1.201329272,1.20271512,1.2017041343000001,0.0004958236604986064,1
Recommendation List Service: Recommendation Request,2.40568576,2.40805295,2.4063153185,0.0006480971361949691,1
Checkout Service: Place Order Request,12.14035411,13.195368306,12.5483961449,0.323815408098953,1
Shipping Service: Get Quote Request,1.201114821,1.2055327789999999,1.2020052066000002,0.0012263965772143987,1
Shipping Service: Ship Order Request,1.201210738,1.202068016,1.2015171635,0.000235072747834875,1
Currency Service: Currency Conversion Request,1.20238612,1.20737652,1.2040808661,0.001672570420436623,1
Currency Service: Empty Request,1.201560631,1.207083335,1.2038572779999999,0.0017342422275796712,1
Cart Service: Add Item Request,1.201861624,1.207341518,1.2038971004,0.0017708289326308928,1
Cart Service: Get Cart Request,1.202367158,1.912175581,1.2738595106,0.21277310050843107,1
Cart Service: Empty Cart Request,1.201531906,1.204025886,1.2026563261,0.0006031137312178041,1
Ad Service: Ad Request,1.204159689,1.233810625,1.2107205694000003,0.008626614074182174,1
Payment Service: Charge Request,1.202050153,1.2080196,1.2036800953999998,0.001566337625370885,1
Email Service: Send Order Confirmation Request,1.237442894,1.720604518,1.4848289020999998,0.1627183191052746,1
Product Catalogue Service: Empty Request,1.201246741,1.202376505,1.2014949125999999,0.0003199448076516099,1
Prouduct Catalogue Service: Get Product Request,1.200937336,1.201300862,1.2011075314,0.00011801881122111847,1
Product Catalogue Service: Search Product Request,1.201084949,1.201851255,1.2012970621999999,0.00023038613905866079,1
Recommendation List Service: Recommendation Request,2.405683366,3.466206761,2.5135284544000003,0.31756545249165785,1
Checkout Service: Place Order Request,12.203493019,13.353609,12.560463001600002,0.30230620930148644,1
Shipping Service: Get Quote Request,1.201403414,1.202274291,1.2018315663999999,0.00028092879100483217,1
Shipping Service: Ship Order Request,1.201335205,1.205424077,1.2022489114,0.0010987562720168045,1
Currency Service: Currency Conversion Request,1.202437406,1.208250798,1.2046472982,0.0018810201915795727,1
Currency Service: Empty Request,1.202319691,1.209427263,1.2047556619000002,0.0025809838349600666,1
Cart Service: Add Item Request,1.202650623,1.725552694,1.2557591913999997,0.15659911585640138,1
Cart Service: Get Cart Request,1.20161346,1.203691021,1.2026919974,0.0006495763598157347,1
Cart Service: Empty Cart Request,1.201583947,1.5966231149999999,1.2417652288999999,0.11828639488796047,1
Ad Service: Ad Request,1.205004163,1.282433664,1.2149802481000003,0.02265895806736114,1
Payment Service: Charge Request,1.203399125,1.20600792,1.2043971554000001,0.0007224884104028524,1
Email Service: Send Order Confirmation Request,1.281577214,1.622181227,1.4482671200000001,0.10872558393466845,1
Product Catalogue Service: Empty Request,1.201159345,1.202129443,1.2015064987000001,0.00026062242591997844,1
Prouduct Catalogue Service: Get Product Request,1.2009836680000001,1.203253506,1.2014518283000002,0.0006977497709862643,1
Product Catalogue Service: Search Product Request,1.201008271,1.20132978,1.2011648907999999,0.00010208187814964317,1
Recommendation List Service: Recommendation Request,2.406649611,4.443049574,2.6111874402,0.6106214729404087,1
Checkout Service: Place Order Request,12.306427041,13.614433852,12.576199358300002,0.3699708105817822,1
Shipping Service: Get Quote Request,1.201300265,1.203154817,1.2020434865999996,0.0005321797373803511,1
Shipping Service: Ship Order Request,1.201501554,1.203680211,1.2021344223,0.0005872149181437903,1
Currency Service: Currency Conversion Request,1.202098544,1.204129872,1.2028509362000002,0.0006794002072011423,1
Currency Service: Empty Request,1.201702342,1.206316149,1.2029541188000001,0.0012410695269069601,1
Cart Service: Add Item Request,1.202934413,1.6481703479999998,1.2822929008000001,0.1405175562957552,1
Cart Service: Get Cart Request,1.201622689,1.237029224,1.2064739101,0.010217252351931648,1
Cart Service: Empty Cart Request,1.201306728,1.588846054,1.2405681750000002,0.11609311353004106,1
Ad Service: Ad Request,1.204293698,1.5401746699999999,1.240976896,0.09986467595902297,1
Payment Service: Charge Request,1.204804964,1.212498347,1.2073495611,0.002655895509677668,1
Email Service: Send Order Confirmation Request,1.269346346,1.769637844,1.5184525991000002,0.16014162642806484,1
Product Catalogue Service: Empty Request,1.201841867,1.203663554,1.2023259035,0.00048417505490687017,1
Prouduct Catalogue Service: Get Product Request,1.201105077,1.205386714,1.2018129956999999,0.0012303136933300692,1
Product Catalogue Service: Search Product Request,1.201142491,1.20192407,1.2014850769,0.000205203191451045,1
Recommendation List Service: Recommendation Request,2.405944972,3.114952685,2.4777618432,0.21239922169990622,1
Checkout Service: Place Order Request,12.174113895,12.913158048,12.4842965647,0.19621741392187592,1
Shipping Service: Get Quote Request,1.2012489450000001,1.203728006,1.2017813524,0.0007221008695938614,1
Shipping Service: Ship Order Request,1.201397454,1.204199953,1.2018709235,0.0007949492421663647,1
Currency Service: Currency Conversion Request,1.202792267,1.218887957,1.205155931,0.004610534252197356,1
Currency Service: Empty Request,1.201616236,1.206335454,1.2029116646,0.0012849533537890962,1
Cart Service: Add Item Request,1.202523605,1.204639021,1.2034574579,0.0006161079475855234,1
Cart Service: Get Cart Request,1.201917021,1.205997306,1.2029909527,0.0010680330416886835,1
Cart Service: Empty Cart Request,1.201805679,1.205025822,1.2028825468000002,0.000926408271882766,1
Ad Service: Ad Request,1.20437626,1.231919476,1.2094625345999999,0.0077227926947375305,1
Payment Service: Charge Request,1.202673548,1.208169745,1.2043867189,0.0016960904747324245,1
Email Service: Send Order Confirmation Request,1.333921553,1.7177946290000001,1.4982561576999998,0.13052446514091562,1
Product Catalogue Service: Empty Request,1.201210583,1.201508046,1.2013687329,9.512901467948686e-05,1
Prouduct Catalogue Service: Get Product Request,1.200906344,1.201189176,1.2010825988,8.427283909160303e-05,1
Product Catalogue Service: Search Product Request,1.201016535,1.203068197,1.2013687291,0.0005735102567036235,1
Recommendation List Service: Recommendation Request,2.405455827,2.410472323,2.4069888629999996,0.0012511960665190307,1
Checkout Service: Place Order Request,6.048781753,18.471795541,12.412203065899998,2.783539338642923,0.9
Shipping Service: Get Quote Request,1.201238285,1.203709459,1.2020436355000002,0.0006501405988766025,1
Shipping Service: Ship Order Request,1.201416694,1.203396909,1.2020107275999998,0.0005226435165696133,1
Currency Service: Currency Conversion Request,1.203036901,1.20985755,1.2044610516999998,0.0018796325110166556,1
Currency Service: Empty Request,1.201899459,1.206057443,1.2034344546,0.0011971613709135331,1
Cart Service: Add Item Request,1.202457964,1.838360867,1.2676461709000002,0.19024224959744576,1
Cart Service: Get Cart Request,1.201774613,1.205564341,1.2027317466,0.0010745527436402237,1
Cart Service: Empty Cart Request,1.201896869,1.213473262,1.203822892,0.0032667141858691916,1
Ad Service: Ad Request,1.204563128,1.236613589,1.2109262847,0.008930425662507593,1
Payment Service: Charge Request,1.20374305,1.21326394,1.206980878,0.003138712835751998,1
Email Service: Send Order Confirmation Request,1.311216033,1.783729721,1.5371026088000002,0.18212597218712215,1
Product Catalogue Service: Empty Request,1.201094313,1.201957053,1.2014919971,0.0002599118769754554,1
Prouduct Catalogue Service: Get Product Request,1.201033738,1.201534651,1.2012110451999998,0.00017500227048172746,1
Product Catalogue Service: Search Product Request,1.201054613,1.201311453,1.2012019111,7.644544352210841e-05,1
Recommendation List Service: Recommendation Request,2.406573786,13.362154958,7.8831095194,3.1186809305970886,0.8
Checkout Service: Place Order Request,12.188559213,12.526261183,12.3672900957,0.11037491806775544,1
Shipping Service: Get Quote Request,1.201795549,1.203202619,1.2022072849999998,0.0003994399075923694,1
Shipping Service: Ship Order Request,1.20153214,1.203959066,1.2021147603,0.0006589260749862301,1
Currency Service: Currency Conversion Request,1.20166613,1.203636986,1.2028312655,0.0006724259932526884,1
Currency Service: Empty Request,1.201501883,1.204971587,1.2027619115,0.0009936176523040756,1
Cart Service: Add Item Request,1.202670026,1.6814190980000001,1.2517890686,0.14321441041359756,1
Cart Service: Get Cart Request,1.201284274,1.210266431,1.2033868322,0.0023651955138198,1
Cart Service: Empty Cart Request,1.201709154,1.203165202,1.2023869756,0.0004065324154318703,1
Ad Service: Ad Request,1.205842554,1.222419873,1.2110276201999999,0.005831718939805155,1
Payment Service: Charge Request,1.205048663,1.2250451820000001,1.2090015078999998,0.00575092784620157,1
Email Service: Send Order Confirmation Request,1.397081437,1.808242175,1.6258349798,0.1293417098666368,1
Product Catalogue Service: Empty Request,1.201806026,1.203569193,1.202436558,0.0005370187926918531,1
Prouduct Catalogue Service: Get Product Request,1.201165393,1.201670121,1.2012990826999999,0.0001519326608001364,1
Product Catalogue Service: Search Product Request,1.201217402,1.202211591,1.2015440663999999,0.0002706167774644345,1
Recommendation List Service: Recommendation Request,2.408520858,13.360369845,6.2749438783,4.059021610239129,0.6
Checkout Service: Place Order Request,12.146993293,12.7009931,12.418414990699999,0.16214759349097105,1
Shipping Service: Get Quote Request,1.201290777,1.2023455809999999,1.2016976179,0.00036612633586521074,1
Shipping Service: Ship Order Request,1.20127063,1.202073453,1.2015807953000004,0.0002824373197316343,1
Currency Service: Currency Conversion Request,1.20183368,1.205670541,1.2034001092,0.0010130639313406331,1
Currency Service: Empty Request,1.202053443,1.209179416,1.2040301078,0.0019440781151191314,1
Cart Service: Add Item Request,1.202130256,2.243678991,1.3072424778999998,0.31214605856657274,1
Cart Service: Get Cart Request,1.201864718,1.508489236,1.2337221226000001,0.09159424917792222,1
Cart Service: Empty Cart Request,1.2009294,1.233852806,1.2055539583,0.009467880816480572,1
Ad Service: Ad Request,1.203875688,1.226803768,1.2087216081999999,0.006449967810359397,1
Payment Service: Charge Request,1.202585318,1.211155569,1.2041239488,0.0024000958112400436,1
Email Service: Send Order Confirmation Request,1.3010618680000001,1.7238068069999999,1.5429718365,0.13230499377604912,1
Product Catalogue Service: Empty Request,1.201232025,1.201710217,1.2013799228000002,0.0001506126644594023,1
Prouduct Catalogue Service: Get Product Request,1.200931449,1.2012371,1.2010986069,0.00010243200959900623,1
Product Catalogue Service: Search Product Request,1.201090201,1.201364211,1.2011991655,9.055490099518969e-05,1
Recommendation List Service: Recommendation Request,2.407293436,13.610610719,7.9935719505,3.9264354285470175,0.3
Checkout Service: Place Order Request,12.227794989,12.727974544,12.5681403234,0.14256037694988596,1
Shipping Service: Get Quote Request,1.201578482,1.202577822,1.2020920392,0.0002702562637871129,1
Shipping Service: Ship Order Request,1.201452355,1.2022109890000001,1.2018463591000002,0.00023434953919453962,1
Currency Service: Currency Conversion Request,1.2020801429999999,1.205584736,1.2037686400999998,0.0008855421482387694,1
Currency Service: Empty Request,1.201601923,1.205875365,1.2035950434,0.0011555029138308926,1
Cart Service: Add Item Request,1.202713109,1.215678893,1.2055979279,0.003908663475529848,1
Cart Service: Get Cart Request,1.201636684,1.205680713,1.2033130171,0.0010424304977663292,1
Cart Service: Empty Cart Request,1.200923635,1.206404715,1.2027068598000001,0.0014471601284493725,1
Ad Service: Ad Request,1.204816119,1.3417479399999999,1.2239107512,0.03979796055242157,1
Payment Service: Charge Request,1.202416997,1.857954393,1.270388784,0.19586054822703655,1
Email Service: Send Order Confirmation Request,1.282116262,1.721971911,1.4933794407000003,0.1382971029426901,1
Product Catalogue Service: Empty Request,1.201292436,1.2021213849999999,1.2015775526,0.0002515365486815714,1
Prouduct Catalogue Service: Get Product Request,1.200987359,1.203124428,1.2014712957,0.0006484116845847413,1
Product Catalogue Service: Search Product Request,1.201067031,1.20278131,1.2015860233999998,0.000621019345812359,1
Recommendation List Service: Recommendation Request,2.40619166,13.05943967,7.6576662895,3.323348393439283,0.8
Checkout Service: Place Order Request,12.190661845,12.665490933,12.4592311792,0.15514084062150602,1
Shipping Service: Get Quote Request,1.201374616,1.202828314,1.2021365154,0.00034097612486423353,1
Shipping Service: Ship Order Request,1.201460532,1.203958956,1.2021594079,0.0006707915100236696,1
Currency Service: Currency Conversion Request,1.202137061,1.204924552,1.2030863291,0.0007587401044976496,1
Currency Service: Empty Request,1.2024810910000001,1.204985802,1.2032704377,0.0007829814213538899,1
Cart Service: Add Item Request,1.202746842,1.206977601,1.2041206080999998,0.0012916206705067953,1
Cart Service: Get Cart Request,1.201922552,1.20403336,1.2027672316,0.0006246751843215675,1
Cart Service: Empty Cart Request,1.202213601,1.203364552,1.2027964019000001,0.0003203282157854503,1
Ad Service: Ad Request,1.204977188,1.226486197,1.21011064,0.005790052202034454,1
Payment Service: Charge Request,1.203740158,1.209827131,1.2068796239000001,0.0015498114304684308,1
Email Service: Send Order Confirmation Request,1.406434,1.8922838450000001,1.6106506116,0.15308777832559708,1
Product Catalogue Service: Empty Request,1.201604446,1.204209264,1.2025784125999999,0.0007566799854205525,1
Prouduct Catalogue Service: Get Product Request,1.201201141,1.205013616,1.2022760726,0.0013440103650450969,1
Product Catalogue Service: Search Product Request,1.201329823,1.204051611,1.201862501,0.0007665712784584238,1
Recommendation List Service: Recommendation Request,2.406906885,8.117933504,5.1068500862,2.05366663653081,0.9
Checkout Service: Place Order Request,12.108109473,13.411449434,12.5210133788,0.3279894987085719,1
Shipping Service: Get Quote Request,1.201432936,1.204016514,1.2023673188,0.0007065027415745924,1
Shipping Service: Ship Order Request,1.201350306,1.201901874,1.2015485889000002,0.00015812723023152198,1
Currency Service: Currency Conversion Request,1.202483785,1.208470259,1.2038722602,0.0017710763516269755,1
Currency Service: Empty Request,1.201785319,1.208816413,1.2032370163,0.0019764951735070056,1
Cart Service: Add Item Request,1.202487916,1.7147012190000002,1.2551016469999998,0.15320463267975848,1
Cart Service: Get Cart Request,1.201855292,1.208660345,1.2033505204,0.0018660372132179952,1
Cart Service: Empty Cart Request,1.201794852,1.207614414,1.2034388752000003,0.0017728109145482447,1
Ad Service: Ad Request,1.203894149,1.223146554,1.2076540812,0.005695272548107345,1
Payment Service: Charge Request,1.202788767,1.210820097,1.2047244036999998,0.002589268048462131,1
Email Service: Send Order Confirmation Request,1.402766395,1.8348684259999999,1.6199213540000001,0.1504898811927553,1
Product Catalogue Service: Empty Request,1.201165032,1.201587624,1.2013810625,0.0001480775399615232,1
Prouduct Catalogue Service: Get Product Request,1.200910194,1.203088902,1.2012671833,0.000613097100073061,1
Product Catalogue Service: Search Product Request,1.20099346,1.201654515,1.2012113961000002,0.00022070433182945796,1
Recommendation List Service: Recommendation Request,2.406480575,11.96939683,7.080112142600001,3.5763950568473994,0.6
Checkout Service: Place Order Request,12.09638518,12.66453685,12.389228011099998,0.1741765384101064,1
Shipping Service: Get Quote Request,1.2012014930000001,1.202140832,1.2017867942,0.00030585771257260827,1
Shipping Service: Ship Order Request,1.201409476,1.202682152,1.2018880337,0.0004261250528945728,1
Currency Service: Currency Conversion Request,1.202614546,1.2102791370000001,1.2044087328,0.0021970156602199678,1
Currency Service: Empty Request,1.201749458,1.206226099,1.2039043835,0.0011513310814412286,1
Cart Service: Add Item Request,1.202098019,1.20491339,1.2033398721,0.0006607133167821838,1
Cart Service: Get Cart Request,1.2016667380000001,2.095159305,1.2921288941,0.2676800838614763,1
Cart Service: Empty Cart Request,1.201152641,1.2166677909999999,1.2037676441000003,0.0043564449514758834,1
Ad Service: Ad Request,1.204265628,1.224754178,1.2099344435,0.006747848243429686,1
Payment Service: Charge Request,1.202377492,1.21942209,1.2058109199,0.004663561391840986,1
Email Service: Send Order Confirmation Request,1.294508831,1.82081431,1.5499273027,0.1560319433587288,1
Product Catalogue Service: Empty Request,1.200917708,1.201413133,1.2013044829000001,0.000140536808180957,1
Prouduct Catalogue Service: Get Product Request,1.201033059,1.201338354,1.2011577476,0.00010136201287875669,1
Product Catalogue Service: Search Product Request,1.201068403,1.201414353,1.2011970296,0.00010402285965035989,1
Recommendation List Service: Recommendation Request,2.407272307,14.693817315,5.4086338517,3.819049955405076,0.6
Checkout Service: Place Order Request,12.115015609,13.311843133,12.4486002387,0.33766400889776876,1
Shipping Service: Get Quote Request,1.201323553,1.206889638,1.2025347004,0.0014818964288884292,1
Shipping Service: Ship Order Request,1.201423859,1.202302721,1.201970057,0.00027790151366519,1
Currency Service: Currency Conversion Request,1.200914819,1.205015204,1.2026808708,0.0011616963287825592,1
Currency Service: Empty Request,1.201877281,1.205561215,1.2032930455,0.0010321654874110068,1
Cart Service: Add Item Request,1.202695647,1.204534892,1.203584698,0.0007347424195086269,1
Cart Service: Get Cart Request,1.201592274,1.203441428,1.2025166646,0.0006651285801562497,1
Cart Service: Empty Cart Request,1.2017103709999999,1.203764169,1.2025402789,0.0006556041068194417,1
Ad Service: Ad Request,1.204609028,1.226920973,1.2089428790999999,0.0064409635524892315,1
Payment Service: Charge Request,1.204219436,1.210201629,1.2065268019000002,0.0016698452604532543,1
Email Service: Send Order Confirmation Request,1.3281508020000001,1.956124924,1.5455197519000001,0.1764569385213101,1
Product Catalogue Service: Empty Request,1.201434046,1.208224222,1.2029551381,0.0018970952861207546,1
Prouduct Catalogue Service: Get Product Request,1.201230129,1.201820265,1.2014091595999998,0.0001845792312126403,1
Product Catalogue Service: Search Product Request,1.201321042,1.202848908,1.2016906083,0.0004223076222435562,1
Recommendation List Service: Recommendation Request,2.406771165,12.99752638,7.167867316900001,3.52558149285535,0.6
Checkout Service: Place Order Request,12.115678485,13.393255657,12.4848306882,0.3288605111908023,1
Shipping Service: Get Quote Request,1.2011149859999999,1.202342339,1.2019041667,0.00031813111599721556,1
Shipping Service: Ship Order Request,1.201270409,1.202439286,1.2017360504999999,0.00041288595714099454,1
Currency Service: Currency Conversion Request,1.201926675,1.205847602,1.2032323179,0.00121716137030833,1
Currency Service: Empty Request,1.201741949,1.207097535,1.2038649897,0.0016656831896827557,1
Cart Service: Add Item Request,1.202151773,2.425104416,1.3264685751000003,0.36622275590081904,1
Cart Service: Get Cart Request,1.201444199,1.204158495,1.2029083986000002,0.0008521145122691206,1
Cart Service: Empty Cart Request,1.2013469589999999,1.204147629,1.2026760408999997,0.000746640128838991,1
Ad Service: Ad Request,1.203742105,1.224869207,1.2088418972,0.005991701248188835,1
Payment Service: Charge Request,1.202474012,1.211961136,1.2047952733,0.002870483775219229,1
Email Service: Send Order Confirmation Request,1.307534692,1.796444067,1.5683811465999997,0.14704128454267165,1
Product Catalogue Service: Empty Request,1.201173679,1.202654136,1.2016096484,0.00045869179030438964,1
Prouduct Catalogue Service: Get Product Request,1.201003471,1.201893178,1.2012332900999998,0.00026745652063260176,1
Product Catalogue Service: Search Product Request,1.200973628,1.201319201,1.2011383924000003,0.00010325594293035782,1
Recommendation List Service: Recommendation Request,2.406503421,13.433037804,8.0149854503,3.826772442370615,0.5
Checkout Service: Place Order Request,12.159986832,12.632018079,12.426700598600002,0.1496758728361045,1
Shipping Service: Get Quote Request,1.201305793,1.202674181,1.2018676675999997,0.00046428384481672055,1
Shipping Service: Ship Order Request,1.201533759,1.205522369,1.2022005926000001,0.001134414749514077,1
Currency Service: Currency Conversion Request,1.202521832,1.205542914,1.2036934074999999,0.0007880171132058413,1
Currency Service: Empty Request,1.201437099,1.206093124,1.2033504973,0.0012540471542599146,1
Cart Service: Add Item Request,1.202481384,1.204045636,1.2030356532,0.00048815379787845825,1
Cart Service: Get Cart Request,1.201932059,1.204410734,1.2029618302,0.0007121783214732219,1
Cart Service: Empty Cart Request,1.201420951,1.20836678,1.2035560335,0.002120679552922183,1
Ad Service: Ad Request,1.204539933,1.226196996,1.2115457325999999,0.006981691532193624,1
Payment Service: Charge Request,1.204381259,2.002238839,1.2851276084000003,0.23904000714900175,1
Email Service: Send Order Confirmation Request,1.334774507,1.746460082,1.5756971169000002,0.1317123926890093,1
Product Catalogue Service: Empty Request,1.201142957,1.2023965,1.2014422422000002,0.00035088324513342866,1
Prouduct Catalogue Service: Get Product Request,1.200953877,1.201794524,1.2011924203,0.00022614395516224004,1
Product Catalogue Service: Search Product Request,1.201020755,1.203145685,1.2014830734,0.0005820490360432049,1
Recommendation List Service: Recommendation Request,2.407066781,14.607307777,8.614673541000002,5.098390868691393,0.4
Checkout Service: Place Order Request,12.122991858,12.588415182,12.356933664900001,0.1711703398254456,1
Shipping Service: Get Quote Request,1.201472387,1.205064415,1.2022117233,0.0009809532213472976,1
Shipping Service: Ship Order Request,1.201383688,1.202580069,1.2019965774999999,0.0003419965422478129,1
Currency Service: Currency Conversion Request,1.202224408,1.203818279,1.2028036407,0.0005118335961914135,1
Currency Service: Empty Request,1.20057187,1.205588559,1.2027589956,0.0014282362995202168,1
Cart Service: Add Item Request,1.202191856,1.206732795,1.2034805058000002,0.0012723167134055663,1
Cart Service: Get Cart Request,1.202179766,1.204519697,1.2029372369,0.0006206798306818942,1
Cart Service: Empty Cart Request,1.20215746,1.204135234,1.2027566501,0.0005763737576291024,1
Ad Service: Ad Request,1.204346011,1.227057703,1.2085351234000001,0.0066247593525178205,1
Payment Service: Charge Request,1.204136606,1.208567704,1.2059694834,0.0015362096878190083,1
Email Service: Send Order Confirmation Request,1.34140974,1.727845543,1.5321858941,0.12394615790566413,1
Product Catalogue Service: Empty Request,1.2015356,1.202600708,1.2022003578000002,0.0002919509527402944,1
Prouduct Catalogue Service: Get Product Request,1.201149047,1.201465749,1.2013239873000001,9.50203694857732e-05,1
Product Catalogue Service: Search Product Request,1.2010810379999999,1.203509741,1.2016631711999999,0.0006345876980554879,1
Recommendation List Service: Recommendation Request,2.406845362,14.497924799,7.5709810495,4.592482484423183,0.3
Checkout Service: Place Order Request,12.123311276,13.923187982,12.536396113199999,0.4876064779832339,1
Shipping Service: Get Quote Request,1.201628137,1.202689461,1.2020416101,0.00032320195861243077,1
Shipping Service: Ship Order Request,1.201359936,1.202205134,1.2016990372000003,0.0003000230379576899,1
Currency Service: Currency Conversion Request,1.2023892250000001,1.211209711,1.2044966065999998,0.0023806675460605864,1
Currency Service: Empty Request,1.201493229,1.205842677,1.2030186853000002,0.0013808946213518139,1
Cart Service: Add Item Request,1.2022823950000001,1.213811355,1.2054106585,0.0038466847875000426,1
Cart Service: Get Cart Request,1.201632357,1.679730915,1.2501000856000002,0.1432116111674517,1
Cart Service: Empty Cart Request,1.201572866,1.9551534830000001,1.2788143861999999,0.2254542000560547,1
Ad Service: Ad Request,1.204295979,1.2872519740000001,1.2154491096000002,0.024203831247613817,1
Payment Service: Charge Request,1.202810452,1.206027877,1.2044405799999998,0.0010269405644678568,1
Email Service: Send Order Confirmation Request,1.234901142,1.766858796,1.4976537576,0.1930782719061501,1
Product Catalogue Service: Empty Request,1.201183319,1.202617046,1.2015195389,0.0003979315778468841,1
Prouduct Catalogue Service: Get Product Request,1.200856531,1.202743524,1.2012009592,0.0005253774431773395,1
Product Catalogue Service: Search Product Request,1.201004475,1.201378812,1.2011730274999999,0.00014038465263714505,1
Recommendation List Service: Recommendation Request,2.406968943,14.925351766,9.208089558800001,4.602561182992596,0.4
Checkout Service: Place Order Request,6.037983354,12.616246808,11.807539563,1.926964586243256,0.9
Shipping Service: Get Quote Request,1.201781502,1.211797531,1.2031132385999999,0.002918910263377416,1
Shipping Service: Ship Order Request,1.201343579,1.204446678,1.2021313676000003,0.0008468325982037265,1
Currency Service: Currency Conversion Request,1.202357675,1.2097708169999999,1.204136438,0.002069453393630946,1
Currency Service: Empty Request,1.20182213,1.206633642,1.2036897860999998,0.001497802978167379,1
Cart Service: Add Item Request,1.202649215,1.535252173,1.2369311752,0.09944280163260724,1
Cart Service: Get Cart Request,1.201876899,1.2055995720000001,1.2027780313999998,0.0010343055455634652,1
